Title,URL/DOI,Abstract,screening_result,screening_result_reason
Advancing E-Commerce Authenticity: A Novel Fusion Approach Based on Deep Learning and Aspect Features for Detecting False Reviews,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10614578,"In the contemporary digital marketplace, the proliferation of online consumer reviews has a pivotal influence on purchasing decisions. Concurrently, the prevalence of spurious reviews poses a substantial risk to the integrity of e-commerce, misleading consumers, and detrimentally impacting businesses. This paper delineates a pioneering methodology for the identification of counterfeit reviews, which is based on the combination of deep learning attributes and aspect-based analytical features. The main contribution of this research is (1) proposing an aspect fusion network based on the hierarchical attention mechanism to address the problem of multiple aspects of representing review content. The aspect fusion network can help select important aspect words and fuse aspect dictionaries with word-level attention weights. (2) We build a cardinality fusion model so that the heuristic can mitigate the negative impact of random weights and intervals on the auxiliary model. The methodology integrates advanced deep learning paradigms with aspect-based sentiment analysis to detect fraudulent reviews. Specifically, the approach encompasses a dual-method strategy: initially utilizing a Convolutional Neural Network (CNN) for the extraction of profound characteristics from review texts, followed by employing aspect-based sentiment analysis tools, including Part-of-Speech (PoS) tagging and GloVe embedding, for the distillation of aspectual features. Subsequently, these split sets of features are synergized and applied in the training of various classifier layers. Eextensive experiments have been conducted on six public review datasets contrasting the previous work on authenticity and aspect analysis. The effectiveness and performance of the proposed authenticity fusion model have been verified by the detailed analyses. The proposed model outperforms the competitors with remarkable improvement on both review authenticity and aspect analysis. This innovative approach was rigorously evaluated using a dataset of Amazon reviews that encompassed both authentic and counterfeit reviews. The empirical results demonstrate that our proposed method attains a remarkable accuracy rate of 97.73%, substantially surpassing existing state-of-the-art methodologies. The study posits that the strategic fusion of deep learning attributes and aspect-based features significantly enhances the efficacy of counterfeit review detection systems, presenting a formidable tool in the arsenal against e-commerce fraud.",Yes,"본 논문은 딥러닝과 측면 기반 특징을 융합한 새로운 모델을 제안하고, 이를 다양한 공개 데이터셋에 적용하여 성능을 검증하는 독창적인 연구 내용을 포함하고 있다. 또한 기존 방법 대비 우수한 성능을 입증하는 실험 결과를 제시하여 직접적인 연구 기여가 명확하다."
Bias Elimination Network and Style Transfer for Facial Expression Recognition,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10674212,"Humans often evaluate the emotion through reading their facial expressions and then generate corresponding responses. Thus, in the world where the AI Chatbots are popularly investigated, the ability for robots to recognize people’s facial expressions becomes a critical issue to solve. In this work, we first interpret the necessity to eliminate image bias within those datasets, which may be the stumbling block to those previous works. Then we introduce an innovative way to overcome the challenges produced by biased images and then solve the task of Facial Expression Recognition, where the Style Transfer technique is used to enhance our data for both training and inference phases. In our experiments, we show that after applying our method to the JAFFE dataset, the recognition accuracy significantly outperforms the same model trained on unenhanced ones. Our method to eliminate data bias should be generalizable to all face-related tasks and even applicable to other field of machine learning, and we hope the performance of these tasks can take a big step forward.",Yes,"논문은 편향된 이미지 문제를 해결하기 위한 새로운 방법과 스타일 전송 기법을 제안하여 얼굴 표정 인식 성능을 향상시키는 독창적인 연구 내용을 포함하고 있습니다. 또한, 제안된 방법을 실제 데이터셋에 적용하여 성능 향상을 입증한 실험 결과를 제시하고 있어 연구 논문에 해당합니다."
A Comprehensive Study of the IoT Cybersecurity in Smart Cities,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9303356,"Smart cities exploit emerging technologies such as Big Data, the Internet of Things (IoT), Cloud Computing, and Artificial Intelligence (AI) to enhance public services management. The use of IoT allows detecting and reporting specific parameters related to different domains of the city, such as health, waste management, agriculture, transportation, and energy. LoRa technologies, for instance, are used to develop IoT solutions for several smart city domains thanks to its available features, but sometimes people (i.e., citizens, information technology administrators, or city managers) might think that these available features involve cybersecurity risks. This study explores the cybersecurity aspects that define an assessment model of cybersecurity maturity of IoT solutions to develop smart city applications. In that sense, we perform a systematic literature review based on a top-down approach of cybersecurity incident response in IoT ecosystems. Besides, we propose and validate a model based on risk levels to evaluate the IoT cybersecurity maturity in a smart city.",Yes,"논문은 IoT 사이버보안 성숙도 평가 모델을 제안하고 검증하는 독창적인 연구 내용을 포함하고 있으며, 체계적인 문헌 검토와 모델 개발을 통해 스마트 시티 응용을 위한 구체적인 기여를 하고 있다. 따라서 연구 논문에 해당한다."
Improving Industry 4.0 to Human-Centric Industry 5.0 in Light of the Protection of Human Rights,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10569569,"In this paper, we scrutinize the human-centricity pillar of Industry 5.0—a factor improving Industry 4.0—from the viewpoint of the protection of human rights, social and economic rights ensured by several international organizations and the European Union with the AI Act in the focal point. According to criticisms against Industry 4.0, the inherent social dimension, the well-being of workers, the need for social inclusion and the adoption of technologies that do not substitute, but rather complement human capabilities (whenever possible) are missing key elements. Therefore, the Industry 5.0 initiative adopted by the European Commission in 2021 is not to replace Industry 4.0 but complements it with three substantial requirements as follows: resilience, sustainability, and human-centricity. In this regard, the human-centricity of Industry 5.0 and the human-centric approach to the responsible and trustworthy AI overlap each other, since the human-centric approach has already been adopted for digital technologies, including artificial intelligence and is (or will be) a part of the EU legislation considering the AI Act—the world's first comprehensive AI law—and other related regulatory tools. The AI Act's human-centric approach is based on the Charter of Fundamental Rights of the European Union and the values of the EU. An essential element of the document is the categorization of AI systems, which addresses the technology's inherent risk to society. On this basis, the AI Act distinguishes unacceptable (e.g., social scoring); high (e.g., recruitment, evaluating candidates, monitoring of workers) and minimal or no risk AI systems (e.g., spam filters). Therefore, the risk assessment of AI systems is cardinal to categorizing the technology before its operation. As society's inclusion is prominently observed through fundamental rights, another critical step is the impact assessment of fundamental rights in high-risk AI systems. This act is crucial to assess the relationship between technology and fundamental rights and examine its impact (whether it is acceptable or not) on human and social rights. Several international organizations and the EU have highlighted in their working documents the importance of protecting fundamental rights regarding AI (e.g., the right to equality and non-discrimination, which might be infringed by using the technology during employment decisions or recruitment). In conclusion, the analysis of the topic is pivotal as the use of AI systems is already part of our daily lives at home and the workplace.",No,"본 논문은 Industry 5.0과 AI 법안에 관한 기존 정책과 법률, 인권 보호 관점에서의 분석 및 고찰을 중심으로 하고 있으며, 직접적인 실험, 데이터 수집, 또는 새로운 기술 개발과 같은 독창적인 연구 결과를 제시하지 않습니다. 따라서 연구 논문이라기보다는 정책 및 법률 분석에 가까운 문헌 리뷰 또는 개념적 논의에 해당합니다."
Dental Positioning Medical Assistance System for BW Radiograph Based on YOLOV4,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10317168,"In modern medicine, X-rays play a crucial role in diagnosis and maintaining patient records. In dentistry, bite-wing radiographs are commonly used to evaluate dental conditions. However, manually positioning teeth during diagnosis can be time-consuming and labor-intensive. To address this, this study utilizes artificial intelligence (AI) to assist dentists, speeding up the diagnosis process and providing rapid reference samples. We collaborated with five experienced dentists from Chang Gung Memorial Hospital, who provided bite-wing radiographs and corresponding tooth position data for training the model. Using the You Only Look Once (YOLO) V4 model as the foundation, this research applied image enhancement techniques inspired by existing literature, including bilateral filters and adaptive Gaussian binarization. These techniques reduced noise and improved tooth contour clarity, resulting in improved model performance, reduced processing time, and approximately 7% higher accuracy compared to existing techniques. Additionally, this research proposed image enhancement method increased the model recognition speed by 60.19% compared to using the original images. The study obtained ethical approval from the Research Institution Review Board (IRB) under application number 202002030B0. Integrating AI into tooth positioning enhances diagnostic efficiency and advances AI in dentistry, contributing to more effective and efficient dental care.",Yes,"본 논문은 YOLOV4 모델을 활용하여 치아 위치 인식 성능을 향상시키기 위한 이미지 처리 기법을 제안하고, 실제 치과 데이터로 모델을 학습 및 평가한 독창적인 연구 내용을 포함하고 있다. 또한, 성능 개선 수치와 윤리심의 승인도 명시되어 있어 연구 논문에 해당한다."
A Deep Learning Approach for Short Term Prediction of Industrial Plant Working Status,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564391,"Predictive Maintenance has gained more and more research and commercial interests, being a pivotal topic for improving the efficiency of many production industrial plants to minimize downtimes, as well as to reduce operational costs for interventions. Solutions reviewed in literature are increasingly based on machine learning and deep learning methods for prediction of fault proneness with respect to normal working conditions. Many state-of-the art solutions are not actually applied in real scenarios, and have restrictions to be executed in real-time in the production environment. In this paper, a framework for predictive maintenance is presented. It has been built upon a deep learning model based on Long-Short Term Memory Neural Networks, LSTM and Convolutional LSTM. The proposed model provides a one-hour prediction of the plant status and indications on the areas in which the intervention should be performed by using explainable LSTM technique. The solution has been validated against real data of ALTAIR chemical plant, demonstrating an high accuracy with the capability of being executed in real-time in a production operative scenario. The paper also introduced business intelligence tools on maintenance data and the architectural infrastructure for the integration of predictive maintenance approach.",Yes,"본 논문은 LSTM 및 Convolutional LSTM 기반의 딥러닝 모델을 제안하고, 실제 화학 공장 데이터를 사용하여 모델을 검증하는 등 독창적인 연구 내용을 포함하고 있다. 또한, 실시간 예측 및 설명 가능한 기법을 적용하여 산업 현장에 직접 기여하는 연구임을 보여준다."
"ABCD technology- AI, Blockchain, Cloud computing and Data security in Islamic banking sector",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9939683,"The banking system gives the groundwork of current business. A well-working financial system is essential to an advanced economy, and banks fill significant roles for society. They should subsequently be secure. Artificial intelligence (AI) is steeply affecting innovation and skill. The financial industry is without a doubt to be the one to take on Artificial Intelligence. The Islamic banking sector is adopting this technology to evaluate vulnerabilities, perceive and prevent payment fraud, further develop against anti-money laundering (AML) processes, and play out extra administrative know-your-client (KYC) checks. Blockchain technology is centre, basic innovation with promising application possibilities in the banking industry. This could enable associations to settle and screen transactions more effortlessly than conventional methods like those of SWIFT. The emergence of cloud computing has modified the part that the Internet plays in a range of associations and organizations. Banks are slowly attempting to embrace cloud technologies to meet their varied prerequisites and to produce a versatile and light financial environment competent of rapidly response to arising business needs. For banks, physical and digital security along-with clients own data are vital to guaranteeing that banks can keep the cash and personal information they are entrusted with and the people who consistently are available in the establishment safe. Although these technologies have rapidly evolved and has the potential to revolutionise the banking industry. Some of these are fairly new concept and are therefore users should be aware of considerable risks and challenges linked with it. Thus, a systematic literature review was conducted to examine the challenges associated with these technologies, along-with the suggested solutions to mitigate them or lessen them.",No,"논문 초록에서 제시된 내용은 AI, 블록체인, 클라우드 컴퓨팅 및 데이터 보안 기술의 이슬람 은행 부문 적용에 관한 기존 문헌을 체계적으로 검토한 문헌 리뷰임을 나타냅니다. 따라서 직접적인 독창적 연구 결과보다는 기존 연구들의 종합과 분석에 초점이 맞춰져 있어 연구 논문으로 보기 어렵습니다."
Pedagogy and usability in interactive algorithm visualizations: Designing and evaluating CIspace,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8147100,"Interactive algorithm visualizations (AVs) are powerful tools for teaching and learning concepts that are difficult to describe with static media alone. However, while countless AVs exist, their widespread adoption by the academic community has not occurred due to usability problems and mixed results of pedagogical effectiveness reported in the AV and education literature. This paper presents our experiences designing and evaluating CIspace, a set of interactive AVs for demonstrating fundamental Artificial Intelligence algorithms. In particular, we first review related work on AVs and theories of learning. Then, from this literature, we extract and compile a taxonomy of goals for designing interactive AVs that address key pedagogical and usability limitations of existing AVs. We advocate that differentiating between goals and design features that implement these goals will help designers of AVs make more informed choices, especially considering the abundance of often conflicting and inconsistent design recommendations in the AV literature. We also describe and present the results of a range of evaluations that we have conducted on CIspace that include semi-formal usability studies, usability surveys from actual students using CIspace as a course resource, and formal user studies designed to assess the pedagogical effectiveness of CIspace in terms of both knowledge gain and user preference. Our main results show that (i) studying with our interactive AVs is at least as effective at increasing student knowledge as studying with carefully designed paper-based materials; (ii) students like using our interactive AVs more than studying with the paper-based materials; (iii) students use both our interactive AVs and paper-based materials in practice although they are divided when forced to choose between them; (iv) students find our interactive AVs generally easy to use and useful. From these results, we conclude that while interactive AVs may not be universally preferred by students, it is beneficial to offer a variety of learning media to students to accommodate individual learning preferences. We hope that our experiences will be informative for other developers of interactive AVs, and encourage educators to exploit these potentially powerful resources in classrooms and other learning environments.",Yes,"본 논문은 CIspace라는 인터랙티브 알고리즘 시각화 도구를 설계하고 평가한 연구 결과를 직접 제시하고 있으며, 사용성 연구와 교육적 효과 평가를 포함한 실험적 데이터를 바탕으로 독창적인 연구 기여를 하고 있다. 따라서 연구 논문에 해당한다."
The Need for Artificial Intelligence for Energy-Efficiency Management: A Review,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9831359,The research presented in this paper examines the potential of artificial intelligence (AI) to improve energy-efficiency management in South Africa. This paper reviews and compares conventional methods with AI-based techniques used in energy-efficiency management systems. Various AI techniques have been investigated in this domain such as the artificial neural network and support vector machine. AI techniques offer the advantage of being more accurate when calculating non-linear parameters and thus are more efficient. Improved energy efficiency could allow more communities to gain access to electricity and improve their general living conditions.,No,"본 논문은 인공지능을 활용한 에너지 효율 관리 기법들을 검토하고 비교하는 리뷰 논문으로, 직접적인 독창적 연구 결과나 실험 데이터를 제시하지 않습니다. 따라서 새로운 연구 기여보다는 기존 연구들을 종합하여 분석하는 성격이 강합니다."
Intelligent Framework to Detection of Fake Review Using Machine Learning Algorithms,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10894076,"Online reviews are becoming a more important resource for consumers as they make purchasing decisions. Recent years have seen a rise in the importance of the study fields of social media, hotel reviews, and e-commerce websites. People's decisions are influenced by online reviews. The bogus review has an impact on both consumers and commercial organizations in day-to-day existence. Inflated ratings and fake reviews paint a false picture of a product or service and are intended to mislead consumers away from or towards that product or service. In this research paper, machine learning algorithms are used for detecting fake reviews. The prevalence of fake reviews on online platforms has become a major concern, making it difficult for customers to trust the reviews they read. In this study, we used a dataset of Yelp Chicago restaurants' online reviews and applied various techniques of machine learning to identify phony reviews. The algorithms used included Naive Bayes, Random Forest, Linear SVM, and NN. The performance was evaluated for the models based on F1-score, recall, precision, and accuracy. Our results show that fake reviews can be detected effectively with high accuracy with the help of machine learning algorithms. This study provides a useful framework for identifying fake reviews on online platforms and can help improve the credibility and trustworthiness of online reviews.",Yes,"본 논문은 Yelp 시카고 레스토랑 리뷰 데이터셋을 활용하여 여러 머신러닝 알고리즘을 적용하고, 성능 평가를 통해 가짜 리뷰 탐지 모델을 개발한 연구 내용을 포함하고 있다. 이는 독창적인 연구 방법과 실험 결과를 제시하는 연구 논문에 해당한다."
Decentral and Incentivized Federated Learning Frameworks: A Systematic Literature Review,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9997105,"The advent of federated learning (FL) has sparked a new paradigm of parallel and confidential decentralized machine learning (ML) with the potential of utilizing the computational power of a vast number of Internet of Things (IoT), mobile, and edge devices without data leaving the respective device, thus ensuring privacy by design. Yet, simple FL frameworks (FLFs) naively assume an honest central server and altruistic client participation. In order to scale this new paradigm beyond small groups of already entrusted entities toward mass adoption, FLFs must be: 1) truly decentralized and 2) incentivized to participants. This systematic literature review is the first to analyze FLFs that holistically apply both, the blockchain technology to decentralize the process and reward mechanisms to incentivize participation. 422 publications were retrieved by querying 12 major scientific databases. After a systematic filtering process, 40 articles remained for an in-depth examination following our five research questions. To ensure the correctness of our findings, we verified the examination results with the respective authors. Although having the potential to direct the future of distributed and secure artificial intelligence, none of the analyzed FLFs is production ready. The approaches vary heavily in terms of use cases, system design, solved issues, and thoroughness. We provide a systematic approach to classify and quantify differences between FLFs, expose limitations of current works and derive future directions for research in this novel domain.",No,"이 논문은 기존 연구들을 체계적으로 검토하고 분류하는 문헌 리뷰(Systematic Literature Review)로, 직접적인 독창적 연구 결과나 실험을 제시하지 않습니다. 따라서 새로운 연구 기여보다는 기존 연구들의 종합과 분석에 초점을 맞추고 있습니다."
Study of Learning Techniques for Effort Estimation in Object-Oriented Software Development,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9946865,"Software effort estimation (SEE) is helpful for project managers to decide the cost and effort needed to complete the project. The techniques used for estimating effort in conventional software development are not very useful for estimating effort in object-oriented projects because of their varying nature. The machine learning (ML) approaches are achieving greater recognition in SEE research because they can demonstrate the complex relationship between software effort and other attributes. So, there is a need for a systematic literature review (SLR) that can discuss the applicability of ML techniques for SEE in object-oriented projects, which is not available in the literature. This research aims to provide a specific review and analysis of various ML-based SEE works in the object-oriented software development (OOSD) paradigm based on different perspectives: type of learning technique used, type of performance measure used, performance level achieved, the dataset used, etc. Purposefully, we have chosen appropriate articles after applying selection and quality evaluation criteria. After investigation, we found that different ML techniques have been applied in these works, and their performance is better than the classical models. Hence, more efforts are needed to encourage the application of ML techniques for SEE in the OOSD paradigm. Also, most of the works have used small-sized datasets for effort estimation in OOSD, due to which their model's performance cannot be generalized. So, the researchers should collect more large-sized datasets working in line with the software organizations.",No,"본 논문은 머신러닝 기반 소프트웨어 노력 추정 연구에 대한 체계적 문헌 리뷰(SLR)를 수행한 것으로, 기존 연구들을 분석하고 요약하는 데 중점을 두고 있다. 따라서 직접적인 독창적 연구 결과나 실험을 제시하는 연구 논문이라기보다는 기존 연구를 종합한 리뷰 논문에 해당한다."
Adversarial Examples Identification in an End-to-End System With Image Transformation and Filters,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022936,"Deep learning has been receiving great attention in recent years because of its impressive performance in many tasks. However, the widespread adoption of deep learning also becomes a major security risk for those systems as recent researches have pointed out the vulnerabilities of deep learning models. And one of the security issues related to deep learning models is adversarial examples that are an instance with very small, intentional feature perturbations that cause a machine learning model to make a wrong prediction. There have been many proposed defensive methods to combat or detect adversarial examples but still not perfect, powerful and still need a lot of fine-tuning in the process of installing security systems. In this work, we introduce a completely automated method of identifying adversarial examples by using image transformation and filter techniques in an end-to-end system. By exploring the adversarial features that are sensitive to geometry and frequency, we integrate the geometric transformation and denoising based on the frequency domain for identifying adversarial examples. Our proposed detection system is evaluated on popular data sets such as ImageNet or MNIST and gives accurate results up to 99.9% with many optimizations.",Yes,"논문 초록에서 제안된 방법은 적대적 예제를 식별하기 위한 새로운 자동화된 시스템을 소개하며, 이미지 변환과 필터 기법을 활용한 독창적인 연구 내용을 포함하고 있다. 또한, 제안된 시스템의 성능을 다양한 데이터셋에서 평가한 결과를 제시하여 직접적인 연구 기여가 있음을 보여준다."
Optimizing Industrial Energy Management: Advanced Simulators Enhanced With Machine Learning For Improved Forecast Accuracy,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10796531,"The aim is to face the problem of uncertainty of forecasting. It evaluated the integration of Artificial Intelligence (AI) into a simulator to improve its accuracy in the energy prediction, applied to industrial field. Firstly, a literature review on the main applications of AI into energy consumption forecasting was carried out. Then a case study has been taken and Random Forest has been applied to improve forecasting. The AI model improved accuracy of the prediction, being able to consider real-time data of weather and consumption. Therefore, AI has been proved to be successfully implementable for energy forecasting, in synergy with simulation.",Yes,"논문은 인공지능을 시뮬레이터에 통합하여 산업 에너지 예측의 정확도를 향상시키는 구체적인 연구를 수행하였으며, 실제 사례 연구와 Random Forest 모델 적용을 통해 예측 성능 개선을 입증하였다. 이는 독창적인 연구 내용과 직접적인 기여를 포함하고 있음을 보여준다."
Prediction of Diabetes Patient Stage Using Ontology Based Machine Learning System,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8878831,"Nowadays technology has improved the worldwide and has become vital part of our life. It aid for doctors to analyze and diagnose the medical problems and diseases. With help artificial intelligence in medicine science become high demand now. This work focuses on clinical decision support system which aid medical people to diagnose of disease. In this paper first present related work in various aspects of clinical decision support systems to provide diagnosis solutions to medical related problems. In this paper a proposed method to identify patient with diabetes disease risk level is indentified. In this work diabetes patient risk level is been detected by using ontology and machine learning technique. Ontology holds disease symptoms, causes and treatments. In machine learning, nave base algorithm is used to make decision on patient record also it defines possibilities of risk level. The proposed algorithm will be evaluated against the following metrics namely confusion matrix, precision level, mean and this proposed work is found to have better prediction level when compared with existing work.",Yes,"논문 초록에서 제안된 방법이 당뇨병 환자의 위험 수준을 예측하기 위해 온톨로지와 머신러닝 기법을 결합한 독창적인 시스템을 개발하고 있음을 알 수 있습니다. 또한, 제안된 알고리즘의 성능 평가를 통해 기존 연구와 비교한 결과를 제시하고 있어 직접적인 연구 기여가 포함된 논문으로 판단됩니다."
Strategic Decision Support Systems for Enhancing Competitive Advantage in Small and Medium Enterprises,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10779545,"This study explores the role of Decision Support Systems (DSS) in overcoming the challenges faced by SMEs, such as limited access to finance, technology, and skilled labor. Grounded in the Resource-Based View (RBV) and Porter's Five Forces model, the study addresses the problem of maintaining competitiveness in dynamic markets. The primary objectives are to assess how DSS can enhance decision-making, operational efficiency, and strategic planning in SMEs. Utilizing a systematic literature review methodology, the study synthesizes findings from various peer-reviewed sources. Key findings indicate that DSS significantly improve SMEs' strategic capabilities by facilitating data-driven decisions, enhancing agility, and optimizing resource management. The study recommends that SMEs prioritize cloud-based DSS solutions, improve data management, and invest in user-friendly interfaces. A structured computing methodology for DSS implementation is presented to ensure effective application of DSS tailored to the specific needs of SMEs, enabling real-time data-driven decisions and resource optimization. Future research should explore the integration of emerging technologies such as artificial intelligence and machine learning into DSS to further enhance their effectiveness for SMEs. Despite its contributions, the study acknowledges limitations such as reliance on qualitative data and suggests future research directions to expand and validate the findings.",No,"본 논문은 체계적 문헌 고찰(Systematic Literature Review)을 통해 기존 연구들을 종합하고 분석한 연구로, 직접적인 독창적 실험이나 데이터 수집을 통한 새로운 연구 결과를 제시하지 않는다. 따라서 독창적인 연구 내용이 포함된 연구 논문으로 보기 어렵다."
Review on HR digitalization and artificial intelligence contributing to smart cities,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10137482,"This paper aims to identify the research trends on digitalisation contributing to smart cities and the role of technology in economic and social development. Review Methodology is taken up for knowledge development in the area of digital Human Resources Management in line with AI and technology-enabled smart cities. The quality assessment of the review sample is validated through a mixed methods appraisal tool (MMAT). The review conceptualises “Smart Cities” as mainly supply-side and sector-driven, giving the private sector a lead role in problem identification and digital solution facilitating citizens with quick-service delivery. At the heart of digitalisation around smart cities is sustainableefficient- livable urban living. The key terms by peak frequency using Voyant Tools link to “HR Digitalisation” and “Smart City” includes the Internet of Things (IoT), big data analytics, artificial intelligence (AI), advanced energy storage technologies, civic technology, crewless aerial vehicles (drones) and Blockchain as an emerging technology with a substantial presence in smart cities.",No,"본 논문은 연구 동향을 식별하고 기존 연구를 검토하는 리뷰 논문으로, 직접적인 독창적 연구 결과나 실험 데이터를 제시하지 않습니다. 따라서 새로운 연구 기여보다는 기존 연구를 종합하고 분석하는 데 중점을 두고 있습니다."
A Review on Sugarcane Leaf Defect Detection Approaches,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10841681,"Sugarcane is a critical crop, and its productivity is significantly influenced by leaf defects caused by various diseases. Accurate and timely detection of these defects is essential for effective crop management. This review paper explores the state-of-the-art approaches for detecting sugarcane leaf defects, focusing on machine learning (ML), deep learning (DL), and transfer learning techniques. The motivation behind this review is to address the limitations of existing methods and propose future improvements. The objective is to provide a comprehensive overview of the current methodologies, evaluate their performance, and highlight areas for future research. This review aims to contribute to the development of more accurate and robust detection systems that can be effectively implemented in real-world agricultural settings.",No,"본 논문은 기존 연구들을 종합하여 설문하고 평가하는 리뷰 논문으로, 직접적인 독창적 연구 결과나 실험을 포함하지 않습니다. 따라서 새로운 연구 기여보다는 기존 연구의 현황과 한계를 정리하는 데 중점을 두고 있습니다."
Machine Learning Algorithms for Smart Healthcare: Breast Cancer Prediction,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10912353,"Background: Breast cancer continues to be a significant concern for women worldwide, emphasizing the crucial role of early detection in improving treatment outcomes. The machine learning techniques play an important role in early detection of breast cancer. Detection of breast cancer with traditional techniques is time-consuming and does not provide accurate results. So to enhance the accuracy of detection and to decrease time taken, an automatic breast cancer technique is required. This work introduced innovative machine-learning algorithms for the detection of breast cancer. Machine learning algorithms used in this paper are Neural Networks (NN), Logistic Regression (LR), Support Vector Machine (SVM), Decision Tree (DT), Random Forest (RF), and K-Nearest Neighbor (KNN) with a widespread set of related parameters. The dataset taken for the work contains many patient demographics, clinical details, and histopathological information to train and validate machine learning algorithms. For the evaluation of the work accuracy and loss are calculated. The Logistic Regression outperformed with remarkable accuracy 97.4%, over the mentioned five other algorithms. All five models are compared to verify and validate the experimental results. The proposed work requires very less human intervention and attained high accuracy in considerable time. In future, for validation and its applications in clinical settings, the author can design a hybrid technique that can handle real-time clinical data.",Yes,"본 논문은 유방암 조기 진단을 위해 여러 머신러닝 알고리즘을 적용하고, 데이터셋을 사용해 모델을 학습 및 평가한 독창적인 연구 내용을 포함하고 있다. 또한 다양한 알고리즘의 성능을 비교 분석하여 직접적인 연구 기여를 하고 있으므로 연구 논문에 해당한다."
Advancements in Skin Cancer Diagnosis: A Literature Survey and Hybrid Approach Employing SVM and DNN Models with Results Analysis,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10871822,"This study combines a thorough literature review with the development of a novel framework for image analysis to present a comprehensive study in the field of skin cancer detection. Traditional machine learning, specifically Support Vector Machines (SVM), is combined with deep learning via a Deep Neural Network (DNN) in this methodology. The proposed framework starts with users loading skin cancer images via a user-friendly graphical interface, with the option of including ground truth images for reference. Preprocessing steps include grayscale conversion, Gaussian Low Pass Filter (GLPF) application, and segmentation via thresholding and region growing. When a ground truth image is provided, the segmented image is evaluated for accuracy. For further analysis, image features such as area, perimeter, color features, variance, and symmetry are extracted. The script prepares data for both SVM and DNN models during the training phase, using traditional feature extraction and deep learning on the Skin Cancer dataset. The trained SVM model and DNN are used to categorize features extracted from the input skin cancer image, with the predicted class (Benign or Malignant) displayed in the GUI. The graphical interface displays visualizations of the input image, ground truth, preprocessing results, and segmentation results, as well as quantitative metrics such as accuracy, sensitivity, and specificity for in-depth analysis. Initial experimental results show that the combined SVM and DNN approach is effective in skin cancer detection, laying the groundwork for future research and refinement in this critical domain.",Yes,논문은 기존 문헌 조사를 포함하면서도 SVM과 DNN을 결합한 새로운 프레임워크를 개발하고 실험 결과를 제시하는 등 독창적인 연구 내용을 포함하고 있습니다. 따라서 직접 기여하는 연구 논문에 해당합니다.
"Harmony in Agriculture: Crafting an Integrated Framework for Optimal Crop, Irrigation and Fertilizer Recommendations - A Comprehensive Review",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10724530,"This comprehensive review paper synthesizes a variety of research findings in the domains of crop recommendation, fertilizer application, and water management. The aim is to offer a holistic perspective on the integrated approach to optimizing agricultural productivity. The review explores the intricate relationships among these three fundamental components, investigating synergies and trade-offs within their application. In the first section, the review navigates through studies on crop recommendation systems, examining advancements in precision agriculture, machine learning, and data analytics. It evaluates the effectiveness of various models in predicting suitable crops based on soil types, climate conditions, and historical data. Special emphasis is placed on the evolving landscape of digital agriculture and the role of emerging technologies in shaping modern crop recommendation frameworks. Moving forward, the review explores the complex dynamics of fertilizer application, encompassing studies on nutrient management strategies, soil health considerations, and the ecological impacts of different fertilization practices. Attention is given to sustainable approaches that balance high yields with environmental stewardship, considering the long-term viability of agricultural systems. The third section of the review focuses on water recommendation systems, analyzing research on efficient irrigation methods, water use efficiency, and technologies for real-time monitoring of soil moisture. It assesses evolving strategies to optimize water resources, particularly in regions facing water scarcity and climate variability. Throughout the review, critical insights are drawn from key research papers, addressing gaps in existing knowledge and identifying avenues for future investigations. By combining information from these three crucial domains, this review contributes to the development of a unified framework for sustainable and precision agriculture, enhancing our understanding of the complex interactions between crop selection, fertilizer application, and water management.",No,"논문 초록에서 명확히 ""comprehensive review paper""라고 명시되어 있으며, 기존 연구들을 종합하고 평가하는 내용임을 알 수 있습니다. 따라서 직접적인 독창적인 연구 결과나 실험을 포함한 연구 논문이 아니라 기존 연구를 정리한 리뷰 논문에 해당합니다."
